,rank,movie_name,movie_url,movie_year,genre,director_name,rating,cast_and_crew
54,55.0,"Alice, Darling",https://www.imdb.com/title/tt11687104/,2022,Drama,Mary Nighy,5.5,"['Anna Kendrick' 'Kaniehtiio Horn' 'Charlie Carrick' 'Wunmi Mosaku'
 'Mark Winnick' 'Daniel Stolfi' 'Carolyn Fe' 'Gordon Harper'
 'Viviana Zarrillo' 'Mairi Babb' 'Susan Applewhaite' 'Ethan Mitchell'
 'James M Jenkinson' 'Lindsay Leese' 'Toni Ellwand' 'Deborah Grover'
 'Sara Bradeen' 'Farah Merani']"
55,56.0,Skinamarink,https://www.imdb.com/title/tt21307994/,2022,Horror,Kyle Edward Ball,5.1,['Lucas Paul' 'Dali Rose Tetreault' 'Ross Paul' 'Jaime Hill']
56,57.0,The Godfather,https://www.imdb.com/title/tt0068646/,1972,Crime,Francis Ford Coppola,9.2,"['Marlon Brando' 'Al Pacino' 'James Caan' 'Diane Keaton'
 'Richard S. Castellano' 'Robert Duvall' 'Sterling Hayden' 'John Marley'
 'Richard Conte' 'Al Lettieri' 'Abe Vigoda' 'Talia Shire' 'Gianni Russo'
 'John Cazale' 'Rudy Bond' 'Al Martino' 'Morgana King' 'Lenny Montana']"
57,58.0,Top Gun,https://www.imdb.com/title/tt0092099/,1986,Action,Tony Scott,6.9,"['Tom Cruise' 'Tim Robbins' 'Kelly McGillis' 'Val Kilmer'
 'Anthony Edwards' 'Tom Skerritt' 'Michael Ironside' 'John Stockwell'
 'Barry Tubb' 'Rick Rossovich' 'Clarence Gilyard Jr.' 'Whip Hubley'
 'James Tolkan' 'Meg Ryan' 'Adrian Pasdar' 'Randall Brady' 'Duke Stroud'
 'Brian Sheehan']"
58,59.0,Don't Worry Darling,https://www.imdb.com/title/tt10731256/,2022,Drama,Olivia Wilde,6.2,"['Florence Pugh' 'Harry Styles' 'Chris Pine' 'Olivia Wilde' 'KiKi Layne'
 'Gemma Chan' 'Nick Kroll' 'Sydney Chandler' 'Kate Berlant' 'Asif Ali'
 'Douglas Smith' 'Timothy Simons' ""Ari'el Stachel"" 'Steve Berg'
 'Daisy Sudeikis' 'Marcello Reyes' 'Monroe Cline' 'Angel Mammoliti']"
59,60.0,Devotion,https://www.imdb.com/title/tt7693316/,2022,Action,J.D. Dillard,6.6,"['Jonathan Majors' 'Glen Powell' 'Christina Jackson' 'Thomas Sadoski'
 'Daren Kagasoff' 'Joe Jonas' 'Spencer Neville' 'Nick Hargrove'
 'Boone Platt' 'Dean Denton' 'Thad Luckinbill' 'Joseph Cross'
 'Serinda Swan' 'Matt Riedy' 'Arianna Rosario' 'Gigi Paris' 'Erik Bello'
 'Michael David Anderson']"
60,61.0,Magic Mike's Last Dance,https://www.imdb.com/title/tt16280138/,2023,Comedy,Steven Soderbergh,5.8,"['Salma Hayek' 'Channing Tatum' 'Caitlin Gerard' 'Alan Cox'
 'Nancy Carroll' 'Christopher Villiers' 'Vicki Pepperdine'
 'Christie-Leigh Emby' 'Kasey Iliana Sfetsios' 'Suzanne Bertish'
 'Christopher Bencomo' 'Gavin Spokes' 'Ethan Lawrence' 'Kylie Shea'
 'Nikkita Chadha' 'Juliette Motamed' 'Erin Cline' 'Nas Ganev']"
61,62.0,Black Adam,https://www.imdb.com/title/tt6443346/,2022,Action,Jaume Collet-Serra,6.4,"['Dwayne Johnson' 'Aldis Hodge' 'Pierce Brosnan' 'Noah Centineo'
 'Sarah Shahi' 'Quintessa Swindell' 'Marwan Kenzari' 'Bodhi Sabongui'
 'Mohammed Amer' 'James Cusati-Moyer' 'Jalon Christian'
 'Benjamin Patterson' 'Odelya Halevi' 'Uli Latukefu' 'Jennifer Holland'
 'Henry Winkler' 'Chaim Jeraffi' 'Sharon Gee']"
62,63.0,Barbarian,https://www.imdb.com/title/tt15791034/,2022,Horror,Zach Cregger,7.0,"['Georgina Campbell' 'Bill Skarsgard' 'Justin Long'
 'Matthew Patrick Davis' 'Richard Brake' 'Kurt Braunohler' 'Jaymes Butler'
 'Sophie Sorensen' 'Rachel Fowler' 'J.R. Esposito' 'Kate Nichols'
 'Kate Bosworth' 'Brooke Dillman' 'Sara Paxton' 'Will Greenberg'
 'Derek Morse' 'Trevor Van Uden' 'Zach Cregger']"
63,64.0,Black Panther,https://www.imdb.com/title/tt1825683/,2018,Action,Ryan Coogler,7.3,"['Chadwick Boseman' 'Michael B. Jordan' ""Lupita Nyong'o"" 'Danai Gurira'
 'Martin Freeman' 'Daniel Kaluuya' 'Letitia Wright' 'Winston Duke'
 'Sterling K. Brown' 'Angela Bassett' 'Forest Whitaker' 'Andy Serkis'
 'Florence Kasumba' 'John Kani' 'David S. Lee' 'Nabiyah Be'
 'Isaach De Bankole' 'Connie Chiume']"
64,65.0,Bank of Dave,https://www.imdb.com/title/tt14308636/,2023,Biography,Chris Foggin,7.2,"['Phoebe Dynevor' 'Joel Fry' 'Paul Kaye' 'Rory Kinnear' 'Jo Hartley'
 'Hugh Bonneville' 'Naomi Battrick' 'Angus Wright' 'Florence Hall'
 'Cathy Tyson' 'Def Leppard' 'Michael Hawkins' 'Drew Cain' 'Grant Crookes'
 'Hopi Grace' 'Elizabeth Grace' 'Bobby Hirston' 'Paul Cavendish']"
65,66.0,Interstellar,https://www.imdb.com/title/tt0816692/,2014,Adventure,Christopher Nolan,8.6,"['Matthew McConaughey' 'Anne Hathaway' 'Jessica Chastain' 'Mackenzie Foy'
 'Ellen Burstyn' 'John Lithgow' 'Timothee Chalamet' 'David Oyelowo'
 'Collette Wolfe' 'Francis X. McCarthy' 'Bill Irwin' 'Andrew Borba'
 'Wes Bentley' 'William Devane' 'Michael Caine' 'David Gyasi'
 'Josh Stewart' 'Casey Affleck']"
66,67.0,Fast X,https://www.imdb.com/title/tt5433140/,2023,Action,Louis Leterrier,8.6,"['Matthew McConaughey' 'Anne Hathaway' 'Jessica Chastain' 'Mackenzie Foy'
 'Ellen Burstyn' 'John Lithgow' 'Timothee Chalamet' 'David Oyelowo'
 'Collette Wolfe' 'Francis X. McCarthy' 'Bill Irwin' 'Andrew Borba'
 'Wes Bentley' 'William Devane' 'Michael Caine' 'David Gyasi'
 'Josh Stewart' 'Casey Affleck']"
67,68.0,Pearl,https://www.imdb.com/title/tt18925334/,2022,Horror,Ti West,7.0,"['Mia Goth' 'David Corenswet' 'Tandi Wright' 'Matthew Sunderland'
 'Emma Jenkins-Purro' 'Alistair Sewell' 'Amelia Reid' 'Gabe McDonnell'
 'Lauren Stewart' 'Todd Rippon' 'Grace Acheson']"
68,69.0,The Shawshank Redemption,https://www.imdb.com/title/tt0111161/,1994,Drama,Frank Darabont,9.3,"['Tim Robbins' 'Morgan Freeman' 'Bob Gunton' 'William Sadler'
 'Clancy Brown' 'Gil Bellows' 'Mark Rolston' 'James Whitmore'
 'Jeffrey DeMunn' 'Larry Brandenburg' 'Neil Giuntoli' 'Brian Libby'
 'David Proval' 'Joseph Ragno' 'Jude Ciccolella' 'Paul McCrane'
 'Renee Blaine' 'Scott Mann']"
69,70.0,Scream!!,https://www.imdb.com/title/tt17663992/,2023,Horror,Matt Bettinelli-Olpin,9.3,"['Tim Robbins' 'Morgan Freeman' 'Bob Gunton' 'William Sadler'
 'Clancy Brown' 'Gil Bellows' 'Mark Rolston' 'James Whitmore'
 'Jeffrey DeMunn' 'Larry Brandenburg' 'Neil Giuntoli' 'Brian Libby'
 'David Proval' 'Joseph Ragno' 'Jude Ciccolella' 'Paul McCrane'
 'Renee Blaine' 'Scott Mann']"
70,71.0,Smile,https://www.imdb.com/title/tt15474916/,2022,Horror,Parker Finn,6.6,"['Sosie Bacon' 'Jessie T. Usher' 'Kyle Gallner' 'Robin Weigert'
 'Caitlin Stasey' 'Kal Penn' 'Rob Morgan' 'Gillian Zinser' 'Judy Reyes'
 'Jack Sochet' 'Nick Arapoglou' 'Perry Strong' 'Matthew Lamb' 'Dora Kiss'
 'Meghan Brown Pratt' 'Jared Johnston' 'Ura Yoana Sanchez'
 'Vanessa Cozart']"
71,72.0,Rise Roar Revolt,https://www.imdb.com/title/tt8178634/,2022,Action,S.S. Rajamouli,7.9,"['N.T. Rama Rao Jr.' 'Ram Charan Teja' 'Ajay Devgn' 'Alia Bhatt'
 'Olivia Morris' 'Shriya Saran' 'Ray Stevenson' 'Alison Doody'
 'Samuthirakani' 'Chandra Sekhar' 'Makrand Deshpande' 'Rajeev Kanakala'
 'Rahul Ramakrishna' 'Edward Sonnenblick' 'Varun Buddhadev'
 'Spandan Chaturvedi' 'Mark Bennington' 'Ahmareen Anjum']"
72,73.0,Murder Mystery,https://www.imdb.com/title/tt1618434/,2019,Action,Kyle Newacheck,6.0,"['Adam Sandler' 'Jennifer Aniston' 'Luke Evans' 'Terence Stamp'
 'Gemma Arterton' 'David Walliams' 'Dany Boon' 'John Kani' 'Adeel Akhtar'
 'Olafur Darri Olafsson' 'Luis Gerardo Mendez' 'Shioli Kutsuna'
 'Erik Griffin' 'Sufe Bradshaw' 'Jackie Sandler' 'Allen Covert'
 'Leigh Kilton-Smith' 'Sadie Sandler']"
73,74.0,Once Upon a Time... In Hollywood,https://www.imdb.com/title/tt7131622/,2019,Comedy,Quentin Tarantino,7.6,"['Leonardo DiCaprio' 'Brad Pitt' 'Margot Robbie' 'Emile Hirsch'
 'Margaret Qualley' 'Timothy Olyphant' 'Julia Butters' 'Austin Butler'
 'Dakota Fanning' 'Bruce Dern' 'Mike Moh' 'Luke Perry' 'Damian Lewis'
 'Al Pacino' 'Nicholas Hammond' 'Samantha Robinson' 'Rafal Zawierucha'
 'Lorenza Izzo']"
74,75.0,Pamela: A Love Story,https://www.imdb.com/title/tt18376122/,2023,Documentary,Ryan White,7.3,['Pamela Anderson' 'Gregory Butler' 'Rob Bowman']
75,76.0,The Northman,https://www.imdb.com/title/tt11138512/,2022,Action,Robert Eggers,7.1,"['Alexander Skarsgard' 'Nicole Kidman' 'Claes Bang' 'Ethan Hawke'
 'Anya Taylor-Joy' 'Gustav Lindh' 'Elliott Rose' 'Willem Dafoe'
 'Phill Martin' 'Eldar Skar' 'Olwen Fouere' 'Edgar Abram' 'Jack Gassmann'
 'Ingvar Sigurdsson' 'Oscar Novak' 'Jack Walsh' 'Bjork' 'Ian Whyte']"
76,77.0,Left Behind: Rise of the Antichrist,https://www.imdb.com/title/tt16174868/,2023,Mystery,Kevin Sorbo,4.2,"['Kevin Sorbo' 'Mary Armstrong' 'Mark Bellamy' 'Stuart Bentley'
 'Corbin Bernsen' 'Larry Bullied' 'Bailey Chase' 'Paul Cowling'
 'Sarah Fisher' 'Angela Hinton' 'Linda Kee' 'Kathryn Kohut' 'Richard Koy'
 'Stephane Legault' 'David LeReaney' 'Jesse Lipscombe' 'Deanna Mae Lloyd'
 'Neal McDonough']"
77,78.0,Nope,https://www.imdb.com/title/tt10954984/,2022,Horror,Jordan Peele,6.9,"['Daniel Kaluuya' 'Keke Palmer' 'Brandon Perea' 'Michael Wincott'
 'Steven Yeun' 'Wrenn Schmidt' 'Keith David' 'Devon Graye' 'Terry Notary'
 'Barbie Ferreira' 'Donna Mills' 'Oz Perkins' 'Eddie Jemison' 'Jacob Kim'
 'Sophia Coto' 'Jennifer Lafleur' 'Andrew Patrick Ralston'
 'Lincoln Lambert']"
78,79.0,Harry Potter and the Philosopher's Stone,https://www.imdb.com/title/tt0241527/,2001,Adventure,Chris Columbus,7.6,"['Daniel Radcliffe' 'Rupert Grint' 'Richard Harris' 'Maggie Smith'
 'Robbie Coltrane' 'Saunders Triplets' 'Fiona Shaw' 'Harry Melling'
 'Richard Griffiths' 'Derek Deadman' 'Ian Hart' 'Ben Borowiecki'
 'Warwick Davis' 'Verne Troyer' 'John Hurt' 'Richard Bremmer'
 'Geraldine Somerville' 'Harry Taylor']"
79,80.0,Titanic,https://www.imdb.com/title/tt0120338/,1997,Drama,James Cameron,7.9,"['Leonardo DiCaprio' 'Kate Winslet' 'Billy Zane' 'Kathy Bates'
 'Frances Fisher' 'Gloria Stuart' 'Bill Paxton' 'Bernard Hill'
 'David Warner' 'Victor Garber' 'Jonathan Hyde' 'Suzy Amis'
 'Lewis Abernathy' 'Nicholas Cascone' 'Anatoly M. Sagalevitch'
 'Danny Nucci' 'Jason Barry' 'Ewan Stewart']"
80,81.0,Sound of Silence,https://www.imdb.com/title/tt19363554/,2023,Horror,Alessandro Antonaci,7.9,"['Leonardo DiCaprio' 'Kate Winslet' 'Billy Zane' 'Kathy Bates'
 'Frances Fisher' 'Gloria Stuart' 'Bill Paxton' 'Bernard Hill'
 'David Warner' 'Victor Garber' 'Jonathan Hyde' 'Suzy Amis'
 'Lewis Abernathy' 'Nicholas Cascone' 'Anatoly M. Sagalevitch'
 'Danny Nucci' 'Jason Barry' 'Ewan Stewart']"
81,82.0,Close,https://www.imdb.com/title/tt9660502/,2022,Drama,Lukas Dhont,7.9,"['Eden Dambrine' 'Gustav De Waele' 'Emilie Dequenne' 'Lea Drucker'
 'Igor van Dessel' 'Kevin Janssens' 'Marc Weiss' 'Leon Bataille'
 'Serine Ayari' 'Robin Keyaert' 'Herman van Slambrouck'
 'Iven Deduytschaver' 'Jeffrey Vanhaeren' 'Helene Theunissen'
 'Baptiste Bataille' 'Pieter Piron' 'Freya De Corte' 'Ahlaam Teghadouini']"
82,83.0,Love,https://www.imdb.com/title/tt3774694/,2015,Drama,Gaspar Noé,6.1,"['Aomi Muyock' 'Karl Glusman' 'Klara Kristin' 'Juan Saavedra' 'Ugo Fox'
 'Gaspar Noe' 'Isabelle Nicou' 'Benoit Debie' 'Vincent Maraval'
 'Deborah Revy' 'Xamira Zuloaga' 'Stella Rocha' 'Omaima S.' 'David Bohm'
 'Richard Blondel' 'Nikita Bellucci' 'Kelly Pix' 'Tony Caliano']"
83,84.0,Living,https://www.imdb.com/title/tt9051908/,2022,Drama,Oliver Hermanus,7.5,"['Bill Nighy' 'Aimee Lou Wood' 'Alex Sharp' 'Adrian Rawlins'
 'Hubert Burton' 'Oliver Chris' 'Michael Cochrane' 'Anant Varman'
 'Zoe Boyle' 'Lia Williams' 'Jessica Flood' 'Jamie Wilkes'
 'Richard Cunningham' 'John Mackay' 'Ffion Jolly' 'Celeste Dodwell'
 'Jonathan Keeble' 'Patsy Ferran']"
84,85.0,Fall,https://www.imdb.com/title/tt15325794/,2022,Thriller,Scott Mann,6.4,"['Grace Caroline Currey' 'Virginia Gardner' 'Mason Gooding'
 'Jeffrey Dean Morgan' 'Jasper Cole' 'Darrell Dennis' 'Bamm Ericsen'
 'Julia Pace Mitchell' 'Evie Mann' 'Joseph Mann' 'Nick Lynes'
 'Branden Currey']"
85,86.0,We Have a Ghost,https://www.imdb.com/title/tt7798604/,2023,Adventure,Christopher Landon,6.4,"['Grace Caroline Currey' 'Virginia Gardner' 'Mason Gooding'
 'Jeffrey Dean Morgan' 'Jasper Cole' 'Darrell Dennis' 'Bamm Ericsen'
 'Julia Pace Mitchell' 'Evie Mann' 'Joseph Mann' 'Nick Lynes'
 'Branden Currey']"
86,87.0,When You Finish Saving the World,https://www.imdb.com/title/tt12121582/,2022,Comedy,Jesse Eisenberg,5.7,"['Julianne Moore' 'Finn Wolfhard' 'Billy Bryk' 'Alisha Boe' 'Jack Justice'
 'Jay O. Sanders' 'Eleonore Hendricks' 'Catherine Haun' 'Annacheska Brown'
 'Sara Anne' 'Marika Rose Sayers' 'Felipe Jeantete' 'Calhoun Koenig'
 'Colin Miller' 'Adrian Mackenzie' 'Laura-Love Tode' 'Mimi Fletcher'
 'Jordyn Aurora Aquino']"
87,88.0,The Wolf of Wall Street,https://www.imdb.com/title/tt0993846/,2013,Biography,Martin Scorsese,8.2,"['Leonardo DiCaprio' 'Jonah Hill' 'Margot Robbie' 'Matthew McConaughey'
 'Kyle Chandler' 'Rob Reiner' 'Jon Bernthal' 'Jon Favreau' 'Jean Dujardin'
 'Joanna Lumley' 'Cristin Milioti' 'Christine Ebersole' 'Shea Whigham'
 'Katarina Cas' 'P.J. Byrne' 'Kenneth Choi' 'Brian Sacca'
 'Henry Zebrowski']"
88,89.0,Dances with Wolves,https://www.imdb.com/title/tt0099348/,1990,Adventure,Kevin Costner,8.0,"['Kevin Costner' 'Mary McDonnell' 'Graham Greene' 'Rodney A. Grant'
 ""Floyd 'Red Crow' Westerman"" 'Tantoo Cardinal' 'Robert Pastorelli'
 'Charles Rocket' 'Maury Chaykin' 'Jimmy Herman'
 'Nathan Lee Chasing His Horse' 'Michael Spears' 'Jason R. Lone Hill'
 'Tony Pierce' 'Doris Leader Charge' 'Tom Everett' 'Larry Joshua'
 'Kirk Baltz']"
89,90.0,Violent Night,https://www.imdb.com/title/tt12003946/,2022,Action,Tommy Wirkola,6.7,"['David Harbour' 'John Leguizamo' ""Beverly D'Angelo"" 'Alex Hassell'
 'Alexis Louder' 'Edi Patterson' 'Cam Gigandet' 'Leah Brady'
 'Andre Eriksen' 'Brendan Fletcher' 'Mike Dopud' 'Alexander Elliot'
 'Mitra Suri' 'Can Aydin' 'Phong Giang' 'Finn McCager Higgins'
 'Rawleigh Clements-Willis' 'Stephanie Sy']"
90,91.0,Dune,https://www.imdb.com/title/tt1160419/,2021,Action,Denis Villeneuve,8.0,"['Timothee Chalamet' 'Rebecca Ferguson' 'Zendaya' 'Oscar Isaac'
 'Jason Momoa' 'Stellan Skarsgard' 'Stephen McKinley Henderson'
 'Josh Brolin' 'Javier Bardem' 'Sharon Duncan-Brewster' 'Chang Chen'
 'Dave Bautista' 'David Dastmalchian' 'Charlotte Rampling'
 'Babs Olusanmokun' 'Benjamin Clementine' 'Souad Faress' 'Golda Rosheuvel']"
91,92.0,Pulp Fiction,https://www.imdb.com/title/tt0110912/,1994,Crime,Quentin Tarantino,8.9,"['John Travolta' 'Uma Thurman' 'Samuel L. Jackson' 'Bruce Willis'
 'Tim Roth' 'Amanda Plummer' 'Laura Lovelace' 'Phil LaMarr' 'Frank Whaley'
 'Burr Steers' 'Ving Rhames' 'Paul Calderon' 'Bronagh Gallagher'
 'Rosanna Arquette' 'Eric Stoltz' 'Jerome Patrick Hoban' 'Michael Gilden'
 'Gary Shorelle']"
92,93.0,American Psycho,https://www.imdb.com/title/tt0144084/,2000,Crime,Mary Harron,7.6,"['Christian Bale' 'Justin Theroux' 'Josh Lucas' 'Bill Sage'
 'Chloe Sevigny' 'Reese Witherspoon' 'Samantha Mathis' 'Matt Ross'
 'Jared Leto' 'Willem Dafoe' 'Cara Seymour' 'Guinevere Turner'
 'Stephen Bogaert' 'Monika Meier' 'Reg E. Cathey' 'Blair Williams'
 'Marie Dame' 'Kelley Harron']"
93,94.0,Mission Majnu,https://www.imdb.com/title/tt13131232/,2023,Action,Shantanu Bagchi,7.7,"['Sidharth Malhotra' 'Rashmika Mandanna' 'Parmeet Sethi' 'Zakir Hussain'
 'Kumud Mishra' 'Sharib Hashmi' 'Ashwath Bhatt' 'Avijit Dutt'
 'Rajit Kapoor' 'Shishir Sharma' 'Shivraj Walvekar' 'Avantika Akerkar'
 'Anant Mahadevan' 'Manoj Bakshi' 'Salim Fatehi' 'Mir Sarwar'
 'Vineet Sharma' 'Manoj Dutt']"
94,95.0,The Woman King,https://www.imdb.com/title/tt8093700/,2022,Action,Gina Prince-Bythewood,6.7,"['Viola Davis' 'Thuso Mbedu' 'Lashana Lynch' 'Sheila Atim' 'John Boyega'
 'Jordan Bolger' 'Hero Fiennes Tiffin' 'Jimmy Odukoya' 'Masali Baduza'
 'Jayme Lawson' 'Adrienne Warren' 'Chioma Antoinette Umeala'
 'Siyamthanda Makakane' 'Shaina West' 'Sivuyile Ngesi' 'Riaan Visman'
 'Seputla Sebogodi' 'Angelique Kidjo']"
95,96.0,Spider-Man: No Way Home,https://www.imdb.com/title/tt10872600/,2021,Action,Jon Watts,8.2,"['Tom Holland' 'Zendaya' 'Benedict Cumberbatch' 'Jacob Batalon'
 'Jon Favreau' 'Jamie Foxx' 'Willem Dafoe' 'Alfred Molina' 'Benedict Wong'
 'Tony Revolori' 'Marisa Tomei' 'Andrew Garfield' 'Tobey Maguire'
 'Angourie Rice' 'Arian Moayed' 'Paula Newsome' 'Hannibal Buress'
 'Martin Starr']"
96,97.0,Sick,https://www.imdb.com/title/tt14642626/,2022,Horror,John Hyams,6.1,"['Gideon Adlon' 'Bethlehem Million' 'Dylan Sprayberry' 'Marc Menchaca'
 'Jane Adams' 'Joel Courtney' 'Chris Reid' 'Duane Stephens' 'Logan Murphy'
 'Terry D. Gibson' 'Andrew Sikking' 'Kimberlee Kraczek'
 'Charla Bocchicchio' 'Jihae Song' 'Alireza Mirmontazeri' 'Aarman Toure']"
97,98.0,Killers of the Flower Moon,https://www.imdb.com/title/tt5537002/,2022,Horror,John Hyams,6.1,"['Gideon Adlon' 'Bethlehem Million' 'Dylan Sprayberry' 'Marc Menchaca'
 'Jane Adams' 'Joel Courtney' 'Chris Reid' 'Duane Stephens' 'Logan Murphy'
 'Terry D. Gibson' 'Andrew Sikking' 'Kimberlee Kraczek'
 'Charla Bocchicchio' 'Jihae Song' 'Alireza Mirmontazeri' 'Aarman Toure']"
98,99.0,The Dark Knight,https://www.imdb.com/title/tt0468569/,2008,Action,Christopher Nolan,9.0,"['Christian Bale' 'Heath Ledger' 'Aaron Eckhart' 'Michael Caine'
 'Maggie Gyllenhaal' 'Gary Oldman' 'Morgan Freeman'
 'Monique Gabriela Curnen' 'Ron Dean' 'Cillian Murphy' 'Chin Han'
 'Nestor Carbonell' 'Eric Roberts' 'Ritchie Coster' 'Anthony Michael Hall'
 'Keith Szarabajka' 'Colin McFarlane' 'Joshua Harto']"
99,100.0,The Fallout,https://www.imdb.com/title/tt11847410/,2021,Drama,Megan Park,7.0,"['Jenna Ortega' 'Maddie Ziegler' 'Niles Fitch' 'Will Ropp' 'Lumi Pollack'
 'John Ortiz' 'Julie Bowen' 'Shailene Woodley' 'Christine Horn'
 'Austin Zajur' 'Yindra Zayas' 'Elliott Roca' 'Malcolm Santos'
 'Nancy Arnstein' 'Tiffany Rae Jones' 'Eddie Seitz']"
