,rank,movie_name,movie_url,movie_year,genre,director_name,rating,cast_and_crew
103,104.0,Star Trek: The Next Generation,https://www.imdb.com/title/tt0092455/,1987–1994,Action,Gene Roddenberry,8.7,"['Patrick Stewart' 'Brent Spiner' 'Jonathan Frakes' 'LeVar Burton'
 'Marina Sirtis' 'Michael Dorn' 'Gates McFadden' 'Majel Barrett'
 'Wil Wheaton' 'Colm Meaney' 'James G. Becker' 'Denise Crosby'
 'Whoopi Goldberg' 'Diana Muldaur' 'Patti Yasutake' 'Dennis Madalone'
 'Michelle Forbes' 'Rosalind Chao']"
104,105.0,The Marvelous Mrs. Maisel,https://www.imdb.com/title/tt5788792/,2017– ,Comedy,Amy Sherman-Palladino,8.7,"['Rachel Brosnahan' 'Alex Borstein' 'Michael Zegen' 'Marin Hinkle'
 'Tony Shalhoub' 'Matilda Szydagis' 'Matteo Pascale' 'Kevin Pollak'
 'Nunzio Pascale' 'Caroline Aaron' 'Joel Johnstone' 'Bailey De Young'
 'Brian Tarantina' 'Luke Kirby' 'Jane Lynch' 'Stephanie Hsu'
 'Cynthia Darlow' 'LeRoy McClain']"
105,106.0,The Adventures of Sherlock Holmes,https://www.imdb.com/title/tt0086661/,1984–1985,Crime,John Hawkesworth,8.7,"['Jeremy Brett' 'David Burke' 'Rosalie Williams' 'Eric Porter'
 'Gayle Hunnicutt' 'Jeremy Kemp' 'Rosalind Knight' 'Tenniel Evans'
 'David Gwillim' 'Norman Jones' 'Barbara Wilshere' 'Joss Ackland'
 'Nicholas Clay' 'Charles Gray' 'Rosalie Crutchley' 'Roger Hammond'
 'Betsy Brantley' 'Rosalyn Landor']"
106,107.0,Friday Night Lights,https://www.imdb.com/title/tt0758745/,2006–2011,Drama,Peter Berg,8.7,"['Kyle Chandler' 'Connie Britton' 'Zach Gilford' 'Aimee Teegarden'
 'Brad Leland' 'Taylor Kitsch' 'Jesse Plemons' 'Derek Phillips'
 'Blue Deckert' 'Minka Kelly' 'Adrianne Palicki' 'Timothy F. Crowley'
 'Louanne Stephens' 'Stacey Oristano' 'Scott Porter' 'Gaius Charles'
 'David Cowgill' 'Gary Teague']"
107,108.0,House of Cards,https://www.imdb.com/title/tt1856010/,2013–2018,Drama,Beau Willimon,8.7,"['Kevin Spacey' 'Michel Gill' 'Robin Wright' 'Kate Mara' 'Michael Kelly'
 'Justin Doescher' 'Derek Cecil' 'Jayne Atkinson' 'Nathan Darrow'
 'Mahershala Ali' 'Boris McGiver' 'Paul Sparks' 'Molly Parker'
 'Neve Campbell' 'Jeremy Holm' 'Marla Aaron Wapner' 'Nini Le Huynh'
 'Gregory Divers']"
108,109.0,Kenpû Denki Berserk,https://www.imdb.com/title/tt0318871/,1997–1998,Animation,Kentaro Miura,8.7,"['Marc Diraison' 'Nobutoshi Canna' 'Carrie Keranen' 'Kevin T. Collins'
 'Unsho Ishizuka' 'Carla Tassara' 'Jon Avner' 'Yuko Miyamura'
 'Akira Ishida' 'Tomohiro Nishimura' 'Toshiyuki Morikawa'
 'Christopher Kromer' 'Akiko Yajima' 'Marc Sebastian' 'Masuo Amada'
 'Jeff Ward' 'Michelle Newman' 'Eiji Sekiguchi']"
109,110.0,The Grand Tour,https://www.imdb.com/title/tt5712554/,2016– ,Comedy,Jeremy Clarkson,8.7,"['Jeremy Clarkson' 'James May' 'Richard Hammond' 'Abbie Eaton'
 'Mike Skinner' 'Simon Pegg' 'David Hasselhoff' 'Kiefer Sutherland'
 'Paris Hilton' 'Jimmy Carr' 'John Surtees' ""Jerome d'Ambrosio""
 'Johan Ackermann' 'Tim Burton' 'Roger Daltrey' 'Ricky Wilson'
 'Michael Ball' 'Casey Anderson']"
110,111.0,Top Gear,https://www.imdb.com/title/tt1628033/,2002– ,Adventure,Jeremy Clarkson,8.7,"['Jeremy Clarkson' 'Richard Hammond' 'James May' 'The Stig' 'Ben Collins'
 'Chris Harris' 'Andrew Flintoff' 'Paddy McGuinness' 'Matt LeBlanc'
 'Rory Reid' 'Perry McCarthy' 'Sabine Schmitz' 'Jason Dawe' 'Andy Wilman'
 'Chris Evans' 'Josh Cohen' 'Tom Chilton' 'Eddie Jordan']"
111,112.0,1883,https://www.imdb.com/title/tt13991232/,2021–2022,Drama,Taylor Sheridan,8.8,"['Sam Elliott' 'Tim McGraw' 'Faith Hill' 'Isabel May' 'LaMonica Garrett'
 'Marc Rissmann' 'Audie Rick' 'James Landry Hebert' 'Gratiela Brancusi'
 'Anna Fiamora' 'Malcolm Stephenson' 'Amanda Jaros' 'Jordan Walker Ross'
 'Stephen Austin Long' 'Konstantin Melikhov' 'Eric Nelsen' 'Noah Le Gros'
 'Josef Bette']"
112,113.0,The Crown,https://www.imdb.com/title/tt4786824/,2016–2023,Biography,Peter Morgan,8.6,"['Claire Foy' 'Olivia Colman' 'Imelda Staunton' 'Matt Smith'
 'Tobias Menzies' 'Dominic West' 'Lesley Manville' 'Charles Edwards'
 'Elizabeth Debicki' 'Jonathan Pryce' 'Vanessa Kirby' 'Marion Bailey'
 'Victoria Hamilton' 'Helena Bonham Carter' 'Pip Torrens' 'Sam Phillips'
 'Erin Doherty' 'Will Keen']"
113,114.0,The Thick of It,https://www.imdb.com/title/tt0459159/,2005–2012,Comedy,Armando Iannucci,8.7,"['Chris Addison' 'James Smith' 'Peter Capaldi' 'Joanna Scanlan'
 'Rebecca Front' 'Roger Allam' 'Will Smith' 'Olivia Poulet'
 'Vincent Franklin' 'Ben Willbond' 'Polly Kemp' 'Lucinda Raikes'
 'Chris Langham' 'Justin Edwards' 'Tony Gardner' 'Samantha Harrington'
 'Geoffrey Streatfeild' 'Alex Macqueen']"
114,115.0,Justice League Unlimited,https://www.imdb.com/title/tt6025022/,2004–2006,Animation,Jack Kirby,8.7,"['George Newbern' 'Kevin Conroy' 'Phil LaMarr' 'Carl Lumbly'
 'Susan Eisenberg' 'Clancy Brown' 'Michael Rosenbaum'
 'Maria Canals-Barrera' 'Kin Shriner' 'CCH Pounder' 'Lex Lang'
 'Nicholle Tom' 'Juliet Landau' 'Jennifer Hale' 'Michael Beach'
 'Robert Foxworth' 'Chris Cox' 'Powers Boothe']"
115,116.0,Line of Duty,https://www.imdb.com/title/tt2303687/,2012–2021,Crime,Jed Mercurio,8.7,"['Martin Compston' 'Vicky McClure' 'Adrian Dunbar' 'Craig Parkinson'
 'Gregory Piper' 'Aiysha Hart' 'Maya Sondhi' 'Keeley Hawes' 'Nigel Boyle'
 'Polly Walker' 'Paul Higgins' 'Anneika Rose' 'Neil Morrissey' 'Tomi May'
 'Ace Bhatti' 'Elizabeth Rider' 'Tony Pitts' 'Owen Teale']"
116,117.0,Father Ted,https://www.imdb.com/title/tt0111958/,1995–1998,Comedy,Dermot Morgan,8.7,"['Dermot Morgan' ""Ardal O'Hanlon"" 'Frank Kelly' 'Pauline McLynn'
 'Tony Guilfoyle' 'Patrick Drury' ""Rynagh O'Grady"" ""Maurice O'Donoghue""
 'Arthur Mathews' 'Don Wycherley' 'Pat Shortt' 'Jim Norton'
 'Graham Norton' 'Don Foley' 'Paul Woodfull' 'Joe Taylor' 'Tom Farrelly'
 'Jon Kenny']"
117,118.0,TVF's Aspirants,https://www.imdb.com/title/tt14392248/,2021– ,Drama,Arunabh Kumar,9.2,"['Naveen Kasturia' 'Shivankit Singh Parihar' 'Abhilash Thapliyal'
 'Sunny Hinduja' 'Akdas Hayat' 'Namita Dubey' 'Kuljeet Singh'
 'Bijou Thaangjam' 'Neetu Jhanjhi' 'Nupur Nagpal' 'Darius Chinoy'
 'Udit Kulshrestha' 'Arpit Bhatia' 'Rahul Bharadwaj'
 'Preeti Agarwal Mehta' 'Shivam Kakar' 'Salim Siddiqui' 'Raksha Kumawat']"
118,119.0,Deadwood,https://www.imdb.com/title/tt0348914/,2004–2006,Crime,David Milch,8.6,"['Timothy Olyphant' 'Ian McShane' 'Molly Parker' 'Brad Dourif'
 'W. Earl Brown' 'John Hawkes' 'Paula Malcomson' 'Dayton Callie'
 'Leon Rippy' 'William Sanderson' 'Robin Weigert' 'Sean Bridgers'
 'Bree Seanna Wall' 'Jim Beaver' 'Jeffrey Jones' 'Kim Dickens'
 'Powers Boothe' 'Titus Welliver']"
119,120.0,Mahabharat,https://www.imdb.com/title/tt0158417/,1988–1990,Adventure,Harish Bhimani,9.0,"['Harish Bhimani' 'Nitish Bharadwaj' 'Mukesh Khanna' 'Gajendra Chauhan'
 'Praveen Kumar Sobti' 'Feroz Khan' 'Roopa Ganguly' 'Puneet Issar'
 'Pankaj Dheer' 'Gufi Paintal' 'Girija Shankar' 'Surendra Pal'
 'Renuka Israni' 'Nazneen' 'Virendra Razdan' 'Vinod Kapoor'
 'Sanjeev Chitre' 'Sameer Chitre']"
120,121.0,Parks and Recreation,https://www.imdb.com/title/tt1266020/,2009–2015,Comedy,Greg Daniels,8.6,"['Amy Poehler' ""Jim O'Heir"" 'Nick Offerman' 'Chris Pratt' 'Aubrey Plaza'
 'Aziz Ansari' 'Retta' 'Rashida Jones' 'Adam Scott' 'Rob Lowe'
 'Jay Jackson' 'Paul Schneider' 'Ben Schwartz' 'Mo Collins'
 'Yvans Jourdain' 'Jon Glaser' 'Billy Eichner' 'James Greene']"
121,122.0,This Is Us,https://www.imdb.com/title/tt5555260/,2016–2022,Comedy,Dan Fogelman,8.7,"['Milo Ventimiglia' 'Mandy Moore' 'Sterling K. Brown' 'Chrissy Metz'
 'Justin Hartley' 'Susan Kelechi Watson' 'Chris Sullivan' 'Eris Baker'
 'Faithe Herman' 'Jon Huertas' 'Hannah Zeile' 'Niles Fitch'
 'Logan Shroyer' 'Mackenzie Hancsicsak' 'Parker Bates' 'Lyric Ross'
 'Lonnie Chavis' 'Caitlin Thompson']"
122,123.0,Dexter,https://www.imdb.com/title/tt0773262/,2006–2013,Crime,James Manos Jr.,8.7,"['Michael C. Hall' 'Jennifer Carpenter' 'David Zayas' 'James Remar'
 'C.S. Lee' 'Luna Lauren Velez' 'Desmond Harrington' 'Julie Benz'
 'Christina Robinson' 'Geoff Pierson' 'Preston Bailey' 'Aimee Garcia'
 'Luke Andrew Kruntchev' 'Erik King' 'Evan George Kruntchev'
 'Dana L. Wilson' 'Yvonne Strahovski' 'David Ramsey']"
123,124.0,The X Files,https://www.imdb.com/title/tt0106179/,1993–2018,Crime,Chris Carter,8.6,"['David Duchovny' 'Gillian Anderson' 'Mitch Pileggi' 'William B. Davis'
 'Robert Patrick' 'Tom Braidwood' 'Bruce Harwood' 'Dean Haglund'
 'Annabeth Gish' 'Nicholas Lea' 'James Pickens Jr.' 'Sheila Larken'
 'Chris Owens' 'Don S. Williams' 'Steven Williams' 'Jerry Hardin'
 'Laurie Holden' 'Rebecca Toolan']"
124,125.0,Behzat Ç.: Bir Ankara Polisiyesi,https://www.imdb.com/title/tt1795096/,2010–2019,Crime,Erdal Besikçioglu,8.9,"['Erdal Besikcioglu' 'Inanc Konukcu' 'Ege Aydan' 'Berkan Sal'
 'Mustafa Balci' 'Ayca Eren' 'Fatih Artman' 'Seda Bakan' 'Eray Eserol'
 'Berke Uzrek' 'Zeynep Koltuk' 'Canan Erguder' 'Hakan Hatipoglu'
 'Elvin Besikcioglu' 'Nejat Isler' 'Guven Kirac' 'Pelinsu Pir'
 'Ayca Varlier']"
125,126.0,Atlanta,https://www.imdb.com/title/tt4288182/,2016–2022,Comedy,Donald Glover,8.6,"['Donald Glover' 'Brian Tyree Henry' 'LaKeith Stanfield' 'Zazie Beetz'
 'Khris Davis' 'RJ Walker' 'Harold House Moore' 'Matthew Barnes'
 'Myra Lucretia Taylor' 'Tobias Segal' 'Austin Elle Fisher' 'Adriyan Rae'
 'Katt Williams' 'Isiah Whitlock Jr.' 'Cranston Johnson' 'Griffin Freeman'
 'Hugh Coles' 'Derrick J. Haywood']"
126,127.0,The Jinx: The Life and Deaths of Robert Durst,https://www.imdb.com/title/tt4299972/,2015,Documentary,Andrew Jarecki,8.6,"['Andrew Jarecki' 'Robert Durst' 'Gary Napoli' 'Jeanine Pirro'
 'Debra Kay Anderson' 'Kevin J. Hynes' 'Michael Simon Hall'
 'Dick DeGuerin' 'Marc Smerling' 'Chelsea Gonzalez' 'Susan Berman'
 'Jeszenia Jimenez' 'Alexander Norton' 'Gilberte Najamy' 'Sareb Kaufman'
 'Ellen Strauss' 'Charles Bagli' 'Cody Cazalas']"
127,128.0,Naruto: Shippûden,https://www.imdb.com/title/tt0988824/,2007–2017,Animation,Masashi Kishimoto,8.7,"['Alexandre Crepet' 'Junko Takeuchi' 'Maile Flanagan' 'Kate Higgins'
 'Chie Nakamura' 'Dave Wittenberg' 'Kazuhiko Inoue' 'Kyle Hebert'
 'Yuri Lowenthal' 'Noriaki Sugiyama' 'Masako Katsuki' 'Debi Mae West'
 ""Colleen O'Shaughnessey"" 'Steve Blum' 'Stephanie Sheh' 'Shotaro Morikubo'
 'Tom Gibis' 'Rikiya Koyama']"
128,129.0,Primal,https://www.imdb.com/title/tt10332508/,2019– ,Animation,Genndy Tartakovsky,8.7,"['Aaron LaPlante' 'Laetitia Eido' 'Fred Tatasciore' 'Imari Williams'
 'Amina Koroma' 'Hillary Hawkins' 'Tom Kenny' 'Jon Olson' 'Amanda Troop'
 'Jacob Dudman' 'Adam Fergus' 'MyAnna Buring' 'Dave Fennoy'
 'Giles Matthey' 'Ike Amadi' 'Darin De Paul' 'Jeremy Crutchley'
 'Noah Kaye Bentley']"
129,130.0,Kôdo giasu - Hangyaku no rurûshu: Code Geass - Lelouch of the Rebellion,https://www.imdb.com/title/tt0994314/,2006–2008,Animation,Jun Fukuyama,8.7,"['Jun Fukuyama' 'Takahiro Sakurai' 'Johnny Yong Bosch' 'Yukana'
 'Ami Koshimizu' 'Yuri Lowenthal' 'Kate Higgins' 'Karen Strassman'
 'Brian Beacock' 'Noriaki Sugiyama' 'Tetsu Shiratori' 'Akeno Watanabe'
 ""Liam O'Brien"" 'Sayaka Ohara' 'Kikuko Inoue' 'Mitsuaki Madono'
 'Kirk Thornton' 'Deborah Sale Butler']"
130,131.0,Blackadder II,https://www.imdb.com/title/tt0088484/,1986,Comedy,Rowan Atkinson,8.6,"['Rowan Atkinson' 'Tony Robinson' 'Tim McInnerny' 'Miranda Richardson'
 'Stephen Fry' 'Patsy Byrne' 'Tony Aitken' 'Hugh Laurie' 'Tom Baker'
 'Miriam Margolyes' 'Ronald Lacey' 'Gabrielle Glaister' 'Holly De Jong'
 'Rik Mayall' 'Simon Jones' 'Cassie Stuart' 'Bill Wallis' 'Max Harvey']"
131,132.0,Bron/Broen,https://www.imdb.com/title/tt1733785/,2011–2018,Crime,Måns Mårlind,8.6,"['Sofia Helin' 'Rafael Pettersson' 'Sarah Boberg' 'Dag Malmberg'
 'Kim Bodnia' 'Puk Scharbau' 'Thure Lindhardt' 'Lars Simonsen'
 'Gabriel Flores Jair' 'Henrik Lundstrom' 'Maria Kulle' 'Julie Carlsen'
 'Emil Birk Hartmann' 'Anette Lindback' 'Said William Legue'
 'Kristina Branden Whitaker' 'Lotte Munk' 'Vickie Bak Laursen']"
132,133.0,Daredevil,https://www.imdb.com/title/tt3322312/,2015–2018,Action,Drew Goddard,8.6,"['Charlie Cox' ""Vincent D'Onofrio"" 'Deborah Ann Woll' 'Elden Henson'
 'Royce Johnson' 'Geoffrey Cantor' 'Jay Ali' 'Jon Bernthal'
 'Stephen Rider' 'Wilson Bethel' 'Ayelet Zurer' 'Peter McRobbie'
 'Amy Rutberg' 'Elodie Yung' 'Toby Leonard Moore' 'Joanne Whalley'
 'Vondie Curtis-Hall' 'Bob Gunton']"
133,134.0,Sin,https://www.imdb.com/title/tt9140342/,2021,Comedy,Russell T. Davies,8.7,"['Olly Alexander' 'Nathaniel Curtis' 'Shaun Dooley' 'Omari Douglas'
 'Lydia West' 'Keeley Hawes' 'Neil Ashton' 'Callum Scott Howells'
 'Toto Bruin' 'David Carlyle' 'Tracy-Ann Oberman' 'Delroy Brown'
 'Shaniqua Okwok' 'Michelle Greenidge' 'Andria Doherty' 'Paul Candelent'
 'Stephen Fry' 'Ken Christiansen']"
134,135.0,Monster,https://www.imdb.com/title/tt0434706/,2004–2005,Animation,Hidenobu Kiuchi,8.7,"['Hidenobu Kiuchi' ""Liam O'Brien"" 'Mamiko Noto' 'Karen Strassman'
 'Nozomu Sasaki' 'Tsutomu Isobe' 'Richard Epcar' 'Junko Takeuchi'
 'Keith Silverstein' 'Ichiro Nagai' 'Mami Koyama' 'Tara Platt'
 'Michael McConnohie' 'Paul St. Peter' 'Takayuki Sugo' 'Hideyuki Tanaka'
 'Laura Bailey' 'Patrick Seitz']"
135,136.0,Demon Slayer: Kimetsu no Yaiba,https://www.imdb.com/title/tt9335498/,2019– ,Animation,Natsuki Hanae,8.7,"['Natsuki Hanae' 'Zach Aguilar' 'Abby Trott' 'Yoshitsugu Matsuoka'
 'Aleks Le' 'Bryce Papenbrook' 'Hiro Shimono' 'Akari Kito'
 'Shinya Takahashi' 'Ray Chase' 'Doug Erholtz' 'Katsuyuki Konishi'
 'Erica Lindbeck' 'Johnny Yong Bosch' 'Saori Hayami' 'Erika Harlacher'
 'Mark Whitten' 'Brook Chalmers']"
136,137.0,Archer,https://www.imdb.com/title/tt1486217/,2009– ,Animation,Adam Reed,8.6,"['H. Jon Benjamin' 'Judy Greer' 'Amber Nash' 'Chris Parnell' 'Aisha Tyler'
 'Jessica Walter' 'Lucky Yates' 'Adam Reed' 'Dave Willis' 'George Coe'
 'Tom Kane' 'Kayvan Novak' 'Christian Slater' 'Maggie Wheeler'
 'Stephen Tobolowsky' 'Jeffrey Tambor' 'Peter Newman' 'Leigh Jackson']"
137,138.0,Lonesome Dove,https://www.imdb.com/title/tt0096639/,1989,Adventure,Robert Duvall,8.7,"['Robert Duvall' 'Tommy Lee Jones' 'Danny Glover' 'Diane Lane'
 'Robert Urich' 'Frederic Forrest' 'D.B. Sweeney' 'Ricky Schroder'
 'Anjelica Huston' 'Chris Cooper' 'Timothy Scott' 'Glenne Headly'
 'Barry Corbin' 'William Sanderson' 'Barry Tubb' ""Gavan O'Herlihy""
 'Steve Buscemi' 'Frederick Coffin']"
138,139.0,Ramayan,https://www.imdb.com/title/tt0268093/,1987–1988,Adventure,Ramanand Sagar,9.0,"['Arun Govil' 'Deepika Chikhalia' 'Sunil Lahri' 'Arvind Trivedi'
 'Dara Singh Randhawa' 'Sanjay Jog' 'Sameer Rajda' 'Shyamsundar Kalani'
 'Vijay Arora' 'Bal Dhuri' 'Jayshree Gadkar' 'Padma Khanna' 'Rajni Bala'
 'Mukesh Rawal' 'Nalin Dave' 'Aparajita' 'Lalita Pawar' 'Renu Dhariwal']"
139,140.0,Mystery Science Theater 3000,https://www.imdb.com/title/tt0094517/,1988–1999,Comedy,Joel Hodgson,8.7,"['Joel Hodgson' 'Michael J. Nelson' 'Trace Beaulieu' 'Kevin Murphy'
 'Jim Mallon' 'Frank Conniff' 'Mary Jo Pehl' 'Bill Corbett'
 'Patrick Brantseg' 'Alexandra Carr' 'Paul Chaplin' 'J. Elvis Weinstein'
 'Bridget Jones' 'Beez McKeever' 'Peter Rudrud' 'Bradley J. Keely'
 'Nathan Molstead' 'Timothy Scott']"
140,141.0,Adventure Time with Finn & Jake,https://www.imdb.com/title/tt1305826/,2010–2018,Animation,Pendleton Ward,8.6,"['John DiMaggio' 'Jeremy Shada' 'Tom Kenny' 'Hynden Walch' 'Niki Yang'
 'Pendleton Ward' 'Dee Bradley Baker' 'Maria Bamford' 'Steve Little'
 'Olivia Olson' 'Kent Osborne' 'Cole Sanchez' 'Polly Lou Livingston'
 'Jessica DiCicco' 'Andy Milonakis' 'Jackie Buscarino' 'Tom Herpich'
 'Justin Roiland']"
141,142.0,Critical Role,https://www.imdb.com/title/tt4834232/,2015– ,Adventure,Matthew Mercer,9.2,"['Matthew Mercer' ""Liam O'Brien"" 'Marisha Ray' 'Laura Bailey' 'Sam Riegel'
 'Taliesin Jaffe' 'Travis Willingham' 'Ashley Johnson' 'Zachary K. Eubank'
 'Orion Acaba' 'Brian W. Foster' 'Robbie Daymond' 'Mary Elizabeth McGlynn'
 'Erika Ishii' 'Ashly Burch' 'Will Friedle' 'Ryan Green' 'Darin De Paul']"
142,143.0,Yellowstone,https://www.imdb.com/title/tt4236770/,2018–2023,Drama,John Linson,8.7,"['Kevin Costner' 'Luke Grimes' 'Kelly Reilly' 'Wes Bentley' 'Cole Hauser'
 'Kelsey Asbille' 'Brecken Merrill' 'Jefferson White' 'Gil Birmingham'
 'Forrie J. Smith' 'Denim Richards' 'Ian Bohen' 'Mo Brings Plenty'
 'Jake Ream' 'Ryan Bingham' 'Jen Landon' 'Wendy Moniz' 'Ethan Lee']"
143,144.0,Heartstopper,https://www.imdb.com/title/tt10638036/,2022– ,Drama,Alice Oseman,8.7,"['Joe Locke' 'Kit Connor' 'Yasmin Finney' 'William Gao'
 'Cormac Hyde-Corrin' 'Tobie Donovan' 'Rhea Norwood' 'Sebastian Croft'
 'Olivia Colman' 'Emily Ng' 'Ashwin Vishwanath' 'Evan Ovenell'
 'Araloyin Oshunremi' 'Corinna Brown' 'Jenny Walser' 'Kizzy Edgell' 'Echo'
 'Fisayo Akinade']"
144,145.0,The Return of Sherlock Holmes,https://www.imdb.com/title/tt0090509/,1986–1988,Crime,John Hawkesworth,8.7,"['Jeremy Brett' 'Edward Hardwicke' 'Rosalie Williams' 'Colin Jeavons'
 'Denis Lill' 'Eric Sykes' 'Harry Andrews' 'Alan Howard' 'Clive Francis'
 'Eric Porter' 'James Hazeldine' 'Paul Williamson' 'Freddie Jones'
 'Charles Gray' 'Denis Quilley' 'Peter Barkworth' 'Patricia Hodge'
 'Patrick Allen']"
145,146.0,Gomorra: La Serie,https://www.imdb.com/title/tt2049116/,2014–2021,Crime,Leonardo Fasoli,8.7,"['Salvatore Esposito' ""Marco D'Amore"" 'Ivana Lotito' ""Cristiana Dell'Anna""
 'Alessandro Palladino' 'Fortunato Cerlino' 'Arturo Muselli'
 'Roberto Oliveri' 'Brian Flaccus' 'Fabio De Caro' 'Cristina Donadio'
 'Christian Giroso' 'Giovanni Buselli' 'Vincenzo Fabricino'
 'Riccardo Ciccarelli' 'Carmine Monaco' 'Lino Musella' 'Gianni Spezzano']"
146,147.0,Young Justice,https://www.imdb.com/title/tt1641384/,2010–2022,Animation,Greg Weisman,8.6,"['Nolan North' 'Danica McKellar' 'Jesse McCartney' 'Stephanie Lemelin'
 'Khary Payton' 'Jason Spisak' 'Kevin Michael Richardson' 'Zehra Fazal'
 'Troy Baker' 'Bruce Greenwood' 'Phil LaMarr' 'Crispin Freeman'
 'Lacey Chabert' 'Greg Cipes' 'Dee Bradley Baker' 'Grey Griffin'
 'Masasa Moyo' 'Yuri Lowenthal']"
147,148.0,Mindhunter,https://www.imdb.com/title/tt5290382/,2017–2019,Crime,Joe Penhall,8.6,"['Jonathan Groff' 'Holt McCallany' 'Anna Torv' 'Hannah Gross'
 'Sonny Valicenti' 'Stacey Roca' 'Joe Tuttle' 'Zachary Scott Ross'
 'Cotter Smith' 'Albert Jones' 'Lauren Glazier' 'Michael Cerveris'
 'Dohn Norwood' 'Gareth Williams' 'June Carryl' 'Cameron Britton'
 'Nate Corddry' 'Sierra Aylina McClain']"
148,149.0,Blackadder the Third,https://www.imdb.com/title/tt0092324/,1987,Comedy,Rowan Atkinson,8.6,"['Rowan Atkinson' 'Tony Robinson' 'Hugh Laurie' 'Helen Atkinson Wood'
 'Robbie Coltrane' 'Hugh Paddick' 'Miranda Richardson' 'Stephen Fry'
 'Tim McInnerny' 'Kenneth Connor' 'Vincent Hanna' 'Warren Clarke'
 'Nigel Planer' 'Denis Lill' 'Lee Cornes' 'Gertan Klauber' 'Chris Barrie'
 'Ben Elton']"
149,150.0,Yeh Meri Family,https://www.imdb.com/title/tt8595766/,2018,Comedy,Sameer Saxena,9.0,"['Vishesh Bansal' 'Mona Singh' 'Akarsh Khurana' 'Ahan Nirban' 'Ruhi Khan'
 'Prasad Reddy' 'Revathi Pillai' 'Brij Bhushan Shukla' 'Nishaad Javeri'
 'Burjor Dastur' 'Jai Shankar Tripathi' 'Mazda Taraporewala'
 'Abhinay Raj Singh' 'Dinesh' 'Aman Malhotra' 'Mukesh Yadav'
 'Rajiv Kachroo' 'Vijay Koshy']"
150,151.0,Haikyuu!!,https://www.imdb.com/title/tt3398540/,2014–2020,Animation,Haruichi Furudate,8.7,"['Ayumu Murase' 'Kaito Ishikawa' 'Yu Hayashi' 'Satoshi Hino' 'Miyu Irino'
 'Koki Uchiyama' 'Soma Saito' 'Nobuhiko Okamoto' 'Yoshimasa Hosoya'
 'Hiroshi Kamiya' 'Toshiki Masuda' 'Bryson Baugus' 'Adam Gibbs'
 'Scott Gibbs' 'Gabriel Regojo' 'Greg Cote' 'Justin Doran' 'Blake Shepard']"
151,152.0,Bleach: Thousand-Year Blood War,https://www.imdb.com/title/tt14986406/,2022– ,Animation,Tite Kubo,9.1,"['Masakazu Morita' 'Johnny Yong Bosch' 'Takayuki Sugo' 'Richard Epcar'
 'Ryusei Nakao' 'Karen Strassman' 'Aleks Le' 'Neil Kaplan'
 'Terrence Stone' 'Binbin Takaoka' 'Akio Otsuka' 'Yuichiro Umehara'
 'Robbie Daymond' 'Stephanie Sheh' 'Doug Erholtz' 'Steve Kramer'
 'Christopher Swindle' 'Kentaro Ito']"
152,153.0,QI,https://www.imdb.com/title/tt0380136/,2003– ,Comedy,Alan Davies,8.6,"['Alan Davies' 'Stephen Fry' 'Sandi Toksvig' 'Bill Bailey' 'Phill Jupitus'
 'Jimmy Carr' 'Jo Brand' 'David Mitchell' 'Sean Lock' 'Rich Hall'
 'Ross Noble' 'Jason Manford' 'Josh Widdicombe' 'Aisling Bea'
 'Holly Walsh' 'Clive Anderson' 'Sue Perkins' 'Rob Brydon']"
153,154.0,Anne,https://www.imdb.com/title/tt5421602/,2017–2019,Drama,Moira Walley-Beckett,8.7,"['Amybeth McNulty' 'Geraldine James' 'R.H. Thomson' 'Dalila Bela'
 'Lucas Jade Zumann' 'Corrine Koslo' 'Helen Johns' 'Aymeric Jett Montaz'
 'Kyla Matthews' 'Jonathan Holmes' 'Lia Pappas-Kemps' 'Jacob Ursomarzo'
 'Dalmar Abuzeid' 'Miranda McKeon' 'Jacob Horsley' 'Glenna Walters'
 'Christian Martyn' 'Philip Williams']"
154,155.0,Mr. Bean,https://www.imdb.com/title/tt0096657/,1990–1995,Comedy,Rowan Atkinson,8.6,"['Rowan Atkinson' 'Matilda Ziegler' 'Robin Driscoll' 'Matthew Ashforde'
 'Roger Sloman' 'Susie McKenna' 'Nick Hancock' 'C.J. Allen'
 'Rupert Vansittart' 'Howard Goodall' 'Hugo Mendez' 'Christopher Driscoll'
 'Rupert Bates' 'Paul Bown' ""Dave O'Higgins"" 'Angus Deayton'
 'Richard Wilson' 'Michael Fenton Stevens']"
155,156.0,Dopesick,https://www.imdb.com/title/tt9174558/,2021,Drama,Danny Strong,8.6,"['Michael Keaton' 'Peter Sarsgaard' 'Michael Stuhlbarg' 'Will Poulter'
 'John Hoogenakker' 'Kaitlyn Dever' 'Rosario Dawson' 'Will Chase'
 'Mare Winningham' 'Ray McKinnon' 'Phillipa Soo' 'Ian Unterman'
 'Brendan Patrick Connor' 'Raul Esparza' 'Lawrence Arancio'
 'Arischa Conner' 'Andrea Frankle' 'Deadra Moore']"
