,rank,movie_name,movie_url,movie_year,genre,director_name,rating,cast_and_crew
168,169.0,Warrior,https://www.imdb.com/title/tt1291584/,2011,Action,Gavin O'Connor,8.2,"['Tom Hardy' 'Nick Nolte' 'Joel Edgerton' 'Jennifer Morrison'
 'Frank Grillo' 'Kevin Dunn' 'Maximiliano Hernandez' 'Bryan Callen'
 'Sam Sheridan' 'Fernando Chien' 'Jake McLaughlin' 'Vanessa Martinez'
 'Denzel Whitaker' 'Carlos Miranda' 'Nick Lehane' 'Laura Chinn'
 'Capri Thomas' 'Lexi Cowan']"
169,170.0,Fargo,https://www.imdb.com/title/tt0116282/,1996,Crime,Joel Coen,8.1,"['William H. Macy' 'Frances McDormand' 'Steve Buscemi' 'Peter Stormare'
 'Kristin Rudrud' 'Harve Presnell' 'Tony Denman' 'Gary Houston'
 'Sally Wingert' 'Kurt Schweickhardt' 'Larissa Kokernot'
 'Melissa Peterman' 'Steve Reevis' 'Warren Keith' 'Steve Edelman'
 'Sharon Anderson' 'Larry Brandenburg' 'James Gaulke']"
170,171.0,Gran Torino,https://www.imdb.com/title/tt1205489/,2008,Drama,Clint Eastwood,8.1,"['Clint Eastwood' 'Bee Vang' 'Christopher Carley' 'Ahney Her'
 'Brian Haley' 'Geraldine Hughes' 'Dreama Walker' 'Brian Howe'
 'John Carroll Lynch' 'William Hill' 'Brooke Chia Thao' 'Chee Thao'
 'Choua Kue' 'Scott Eastwood' 'Xia Soua Chang' 'Sonny Vue' 'Doua Moua'
 'Greg Trzaskoma']"
171,172.0,My Neighbour Totoro,https://www.imdb.com/title/tt0096283/,1988,Animation,Hayao Miyazaki,8.1,"['Hitoshi Takagi' 'Noriko Hidaka' 'Chika Sakamoto' 'Shigesato Itoi'
 'Sumi Shimamoto' 'Tanie Kitabayashi' 'Hiroko Maruyama' 'Machiko Washio'
 'Reiko Suzuki' 'Masashi Hirose' 'Toshiyuki Amagasa' 'Shigeru Chiba'
 'Naoki Tatsuta' 'Tarako' 'Tomohiro Nishimura' 'Mitsuko Ishida'
 'Chie Kojiro' 'Daiki Nakamura']"
172,173.0,Catch Me If You Can,https://www.imdb.com/title/tt0264464/,2002,Biography,Steven Spielberg,8.1,"['Leonardo DiCaprio' 'Tom Hanks' 'Christopher Walken' 'Martin Sheen'
 'Nathalie Baye' 'Amy Adams' 'James Brolin' 'Brian Howe'
 'Frank John Hughes' 'Steve Eastin' 'Chris Ellis' 'John Finn'
 'Jennifer Garner' 'Nancy Lenehan' 'Ellen Pompeo' 'Elizabeth Banks'
 'Guy Thauvette' 'Candice Azzara']"
173,174.0,Million Dollar Baby,https://www.imdb.com/title/tt0405159/,2004,Drama,Clint Eastwood,8.1,"['Hilary Swank' 'Clint Eastwood' 'Morgan Freeman' 'Jay Baruchel'
 'Mike Colter' 'Lucia Rijker' ""Brian F. O'Byrne"" 'Anthony Mackie'
 'Margo Martindale' 'Riki Lindhome' 'Michael Pena' 'Benito Martinez'
 'Bruce MacVittie' 'David Powledge' ""Joe D'Angerio"" 'Marcus Chait'
 'Tom McCleister' 'Erica Grant']"
174,175.0,Bacheha-Ye Aseman,https://www.imdb.com/title/tt0118849/,1997,Drama,Majid Majidi,8.2,"['Mohammad Amir Naji' 'Amir Farrokh Hashemian' 'Bahare Seddiqi'
 'Nafise Jafar-Mohammadi' 'Fereshte Sarabandi' 'Kamal Mirkarimi'
 'Behzad Rafi' 'Dariush Mokhtari' 'Mohammad-Hasan Hosseinian'
 'Masume Dair' 'Kambiz Peykarnegar' 'Hasan Roohparvari'
 'Abbas-Ali Roomandi' 'Jafar Seyfollahi' 'Qolamreza Maleki' 'Zahra Mirzai'
 'Sara Zamani' 'Mohammad Haj-Hosseini']"
175,176.0,Blade Runner,https://www.imdb.com/title/tt0083658/,1982,Action,Ridley Scott,8.1,"['Harrison Ford' 'Rutger Hauer' 'Sean Young' 'Edward James Olmos'
 'M. Emmet Walsh' 'Daryl Hannah' 'William Sanderson' 'Brion James'
 'Joe Turkel' 'Joanna Cassidy' 'James Hong' 'Morgan Paull'
 'Kevin Thompson' 'John Edward Allen' 'Hy Pyke' 'Kimiko Hiroshige'
 'Bob Okazaki' 'Carolyn DeMirjian']"
176,177.0,The Gold Rush,https://www.imdb.com/title/tt0015864/,1925,Adventure,Charles Chaplin,8.1,"['Charles Chaplin' 'Mack Swain' 'Tom Murray' 'Henry Bergman'
 'Malcolm Waite' 'Georgia Hale' 'Jack Adams' 'Frank Aderias'
 'Leona Aderias' 'Lillian Adrian' 'Sam Allen' 'Claude Anderson'
 'Harry Arras' 'Albert Austin' 'Marta Belfort' 'William Bell'
 'Francis Bernhardt' 'F.J. Beuaregard']"
177,178.0,Before Sunrise,https://www.imdb.com/title/tt0112471/,1995,Drama,Richard Linklater,8.1,"['Ethan Hawke' 'Julie Delpy' 'Andrea Eckert' 'Hanno Poschl'
 'Karl Bruckschwaiger' 'Tex Rubinowitz' 'Erni Mangold' 'Dominik Castell'
 'Haymon Maria Buttinger' 'Harald Waiglein' 'Bilge Jeschim' 'Kurti'
 'Hans Weingartner' 'Liese Lyon' 'Peter Ily Huemer' 'Otto Reiter'
 'Hubert Fabian Kulterer' 'Branko Andric']"
